"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle"
"FF","2024-08-10","91.2","0.28","6.32","Judge, Aaron",592450,674003,,"foul",,,,,4,"Aaron Judge grounds into a double play, third baseman Josh Smith to second baseman Marcus Semien to first baseman Nathaniel Lowe.   Juan Soto out at 2nd.    Aaron Judge out at 1st.","R","R","L","NYY","TEX","S",,,0,1,2024,"0.78","1.48","-0.36","2.97",657077,,665742,1,3,"Bot",,,,,,,-3.3331689760947203,-132.65986181341592,-5.760767971263958,9.917039149913165,29.88741743973238,-13.727142077013658,"4.02","1.87",204,"87.1",64,"92.5",2161,"7.2",745708,608348,663993,543760,669701,608369,694671,665750,666969,"53.32",,,,,,,,25,2,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",154,"0","-0.118","80.8","7.5",,"0.118","88.0",1,1,"0.733","0.733",26,32,26,32,2,1,7,0,5,1,"1.28","0.78","-0.78","59.0"
"FS","2024-08-10","87.9","-2.39","5.47","Judge, Aaron",592450,543135,"single","hit_into_play",,,,,8,"Aaron Judge singles on a line drive to left fielder Robbie Grossman.   Juan Soto to 2nd.","R","R","R","NYY","TEX","X",7,"line_drive",2,2,2024,"-1.24","0.16","0.24","2.03",,,665742,0,3,"Bot",88.8,81.34,,,,,8.965893571700306,-127.70797426632505,-2.5629855480410195,-15.388888242644196,25.00567965579651,-30.098967960887162,"4.02","1.87",258,"82.4",22,"88.2",1723,"6.5",745712,641680,663993,543760,673962,669701,543257,694671,666969,"54.04",0.611,0.592,"0.9",1,1,0,4,26,6,"Split-Finger",1,0,1,0,0,1,1,0,"Standard","Standard",245,"0.045","0.693","81.7","8.8",0.733,"-0.693","88.0",1,1,"0.705","0.705",34,32,34,32,2,1,6,2,7,0,"2.79","1.24","1.24","30.8"
"FF","2024-08-10","97.1","-2.43","5.3","Judge, Aaron",592450,543135,,"ball",,,,,14,"Aaron Judge singles on a line drive to left fielder Robbie Grossman.   Juan Soto to 2nd.","R","R","R","NYY","TEX","B",,,1,2,2024,"-1.34","0.55","1.32","1.63",,,665742,0,3,"Bot",,,,,,,13.157548131132668,-140.72131690122245,-5.539152581556717,-20.739554273539493,31.586542190499387,-23.771337284359525,"4.02","1.87",,,,"97.5",2221,"6.7",745712,641680,663993,543760,673962,669701,543257,694671,666969,"53.77",,,,,,,,26,5,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",238,"0","0.067",,,,"-0.067",,1,1,"0.705","0.705",34,32,34,32,2,1,6,2,7,0,"1.89","1.34","1.34","28.1"
"CH","2024-08-10","81.2","0.73","6.14","Judge, Aaron",592450,674003,,"called_strike",,,,,9,"Aaron Judge grounds into a double play, third baseman Josh Smith to second baseman Marcus Semien to first baseman Nathaniel Lowe.   Juan Soto out at 2nd.    Aaron Judge out at 1st.","R","R","L","NYY","TEX","S",,,0,0,2024,"1.03","1.21","0.68","2.26",657077,,665742,1,3,"Bot",,,,,,,-2.1452961464467277,-118.09810834261151,-4.380545714670736,10.034093617828685,24.682896920653796,-20.269893721398525,"4.02","1.98",,,,"82.3",1662,"7.3",745708,608348,663993,543760,669701,608369,694671,665750,666969,"53.22",,,,,,,,25,1,"Changeup",1,0,1,0,0,1,1,0,"Infield shade","Standard",125,"0","-0.081",,,,"0.081",,1,1,"0.733","0.733",26,32,26,32,2,1,7,0,5,1,"2.28","1.03","-1.03","51.2"
"CU","2024-08-10","77.8","-2.31","5.64","Judge, Aaron",592450,543135,,"foul",,,,,11,"Aaron Judge singles on a line drive to left fielder Robbie Grossman.   Juan Soto to 2nd.","R","R","R","NYY","TEX","S",,,1,2,2024,"0.48","0.03","-0.95","3.26",,,665742,0,3,"Bot",,,,,,,2.054654080447376,-113.29703368190336,1.7399521958433652,3.7448982795861046,20.612020079175515,-32.47479454872444,"4.02","1.87",177,"66.1",40,"77.9",1747,"6.3",745712,641680,663993,543760,673962,669701,543257,694671,666969,"54.19",,,,,,,,26,4,"Curveball",1,0,1,0,0,1,1,0,"Standard","Standard",50,"0","0","70.3","8.1",,"0","88.0",1,1,"0.705","0.705",34,32,34,32,2,1,6,2,7,0,"3.73","-0.48","-0.48","33.7"
"FF","2024-08-10","95.3","-2.5","5.36","Judge, Aaron",592450,543135,,"called_strike",,,,,2,"Aaron Judge singles on a line drive to left fielder Robbie Grossman.   Juan Soto to 2nd.","R","R","R","NYY","TEX","S",,,1,1,2024,"-1.26","0.78","0.18","3.85",,,665742,0,3,"Bot",,,,,,,9.901202138314508,-138.41995536983367,-0.070632945252732,-18.353906697303678,30.15001411617872,-22.29553347999668,"4.02","1.83",,,,"95.7",2142,"6.6",745712,641680,663993,543760,673962,669701,543257,694671,666969,"53.92",,,,,,,,26,3,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",230,"0","-0.074",,,,"0.074",,1,1,"0.705","0.705",34,32,34,32,2,1,6,2,7,0,"1.73","1.26","1.26","28.7"
"FC","2024-08-10","92.9","-2.48","5.51","Judge, Aaron",592450,543135,,"foul",,,,,6,"Aaron Judge singles on a line drive to left fielder Robbie Grossman.   Juan Soto to 2nd.","R","R","R","NYY","TEX","S",,,1,0,2024,"-0.14","0.89","0.33","3.33",,,665742,0,3,"Bot",,,,,,,7.552591065689528,-135.20610565185794,-1.819687496457965,-3.2562545385382373,26.366271650633855,-20.97118546848039,"4.02","1.87",233,"77.6",45,"93.6",2297,"6.5",745712,641680,663993,543760,673962,669701,543257,694671,666969,"54.04",,,,,,,,26,2,"Cutter",1,0,1,0,0,1,1,0,"Standard","Standard",203,"0","-0.074","79.2","8.4",,"0.074","88.0",1,1,"0.705","0.705",34,32,34,32,2,1,6,2,7,0,"1.73","0.14","0.14","31.2"
"FS","2024-08-10","90.4","-2.49","5.37","Judge, Aaron",592450,543135,,"blocked_ball",,,,,14,"Aaron Judge singles on a line drive to left fielder Robbie Grossman.   Juan Soto to 2nd.","R","R","R","NYY","TEX","B",,,0,0,2024,"-1.09","-0.17","0.96","0.54",,,665742,0,3,"Bot",,,,,,,10.97173682438868,-131.19936786026585,-5.77181993834097,-14.83345184991378,25.051045459079727,-33.145647156248025,"4.02","1.91",,,,"91",1658,"6.6",745712,641680,663993,543760,673962,669701,543257,694671,666969,"53.9",,,,,,,,26,1,"Split-Finger",1,0,1,0,0,1,1,0,"Standard","Standard",247,"0","0.062",,,,"-0.062",,1,1,"0.705","0.705",34,32,34,32,2,1,6,2,7,0,"2.95","1.09","1.09","29.6"
"SI","2024-08-10","93","-2.72","4.47","Judge, Aaron",592450,681982,"strikeout","called_strike",,,,,6,"Aaron Judge called out on strikes.","R","R","R","NYY","TEX","S",2,,2,2,2024,"-1.38","-0.22","0.5","2.81",,,665742,2,7,"Bot",,,,,,,11.264318400764463,-135.01736929390754,2.0055943822499156,-19.226733446226923,27.360357256695128,-35.56971546916656,"4.02","1.93",,,,"93.2",2312,"6.4",745712,641680,663993,677649,673962,669701,543257,665750,608671,"54.14",,0,"0",1,0,0,,68,5,"Sinker",7,0,7,0,0,7,7,0,"Strategic","Standard",251,"0","-0.197",,,,"0.197",,7,7,"0.997","0.997",27,32,27,32,2,4,34,2,14,0,"2.85","1.38","1.38","-1.7"
"SL","2024-08-10","82.7","-2.61","4.06","Judge, Aaron",592450,681982,,"swinging_strike",,,,,14,"Aaron Judge called out on strikes.","R","R","R","NYY","TEX","S",,,2,1,2024,"0.49","0.42","1.78","1.88",,,665742,2,7,"Bot",,,,,,,9.065109870982086,-120.20321785980691,0.663728902859877,3.2786438836229674,19.952993095802473,-28.394304885156707,"4.02","1.87",,,,"83.3",2538,"6.5",745712,641680,663993,677649,673962,669701,543257,665750,608671,"54.04",,,,,,,,68,4,"Slider",7,0,7,0,0,7,7,0,"Strategic","Standard",103,"0","-0.061","73.8","9.0",,"0.061",,7,7,"0.997","0.997",27,32,27,32,2,4,34,2,14,0,"2.88","-0.49","-0.49","-4.2"
"SI","2024-08-10","92.2","-2.5","4.26","Judge, Aaron",592450,681982,,"ball",,,,,14,"Aaron Judge called out on strikes.","R","R","R","NYY","TEX","B",,,1,1,2024,"-1.4","-0.39","1.58","1.67",,,665742,2,7,"Bot",,,,,,,13.409578270405273,-133.68109210467338,0.10922744730673561,-19.607351436717884,27.44960448664027,-37.10362273761435,"4.02","1.94",,,,"92.4",2283,"6.5",745712,641680,663993,677649,673962,669701,543257,665750,608671,"54",,,,,,,,68,3,"Sinker",7,0,7,0,0,7,7,0,"Strategic","Standard",256,"0","0.042",,,,"-0.042",,7,7,"0.997","0.997",27,32,27,32,2,4,34,2,14,0,"3.08","1.4","1.4","0.3"
"SL","2024-08-10","80.5","-2.67","3.89","Judge, Aaron",592450,681982,,"ball",,,,,14,"Aaron Judge called out on strikes.","R","R","R","NYY","TEX","B",,,0,1,2024,"0.58","0.61","0.06","1.61",,,665742,2,7,"Bot",,,,,,,4.961408880219737,-117.25616779708648,0.3599258780765998,4.627374754847715,19.257061105004873,-26.748886561827305,"4.02","1.82",,,,"81.1",2592,"6.4",745712,641680,663993,677649,673962,669701,543257,665750,608671,"54.13",,,,,,,,68,2,"Slider",7,0,7,0,0,7,7,0,"Strategic","Standard",110,"0","0.027",,,,"-0.027",,7,7,"0.997","0.997",27,32,27,32,2,4,34,2,14,0,"2.86","-0.58","-0.58","-4.4"
"SL","2024-08-10","81.5","-2.53","3.94","Judge, Aaron",592450,681982,,"called_strike",,,,,8,"Aaron Judge called out on strikes.","R","R","R","NYY","TEX","S",,,0,0,2024,"0.58","0.55","-0.25","2.38",,,665742,2,7,"Bot",,,,,,,4.001509861099995,-118.81027592573443,1.8969620397389333,4.926902994204452,19.254024484444844,-27.355843409749564,"4.02","1.87",,,,"82",2510,"6.2",745712,641680,663993,677649,673962,669701,543257,665750,608671,"54.29",,,,,,,,68,1,"Slider",7,0,7,0,0,7,7,0,"Standard","Standard",100,"0","-0.039",,,,"0.039",,7,7,"0.997","0.997",27,32,27,32,2,4,34,2,14,0,"2.82","-0.58","-0.58","-5.3"
"FF","2024-08-10","96.9","1.71","6.32","Judge, Aaron",592450,656271,"double","hit_into_play",,,,,13,"Aaron Judge doubles (26) on a sharp line drive to left fielder Robbie Grossman.   Trent Grisham scores.    Alex Verdugo to 3rd.","R","R","L","NYY","TEX","X",7,"line_drive",3,2,2024,"0.6","1.4","-1.21","2.64",,663757,657077,1,4,"Bot",28.91,100.65,,,,,-9.29774813057085,-140.67733547448276,-7.594174211537312,9.933028859365042,30.177526009775246,-12.056708787381563,"4.02","1.87",251,"101",18,"98.6",2334,"7.2",745712,641680,663993,543760,673962,669701,543257,694671,666969,"53.27",0.44,0.516,"1.25",1,1,1,5,40,9,"4-Seam Fastball",3,0,3,0,0,4,4,0,"Standard","Standard",143,"0.06","1.461","77.9","8.0",0.765,"-1.461","101.0",3,3,"0.884","0.884",27,32,28,32,1,2,3,2,6,0,"1.03","0.6","-0.6","45.5"
"FF","2024-08-10","97.3","1.63","6.3","Judge, Aaron",592450,656271,,"foul",,,,,8,"Aaron Judge doubles (26) on a sharp line drive to left fielder Robbie Grossman.   Trent Grisham scores.    Alex Verdugo to 3rd.","R","R","L","NYY","TEX","S",,,3,2,2024,"0.49","1.54","0.04","2.41",,663757,657077,1,4,"Bot",,,,,,,-5.465338869169777,-141.38371583386052,-8.52331178486554,7.821401471164932,34.19438980688959,-9.793926318172408,"4.02","1.87",205,"85",63,"98.5",2289,"7.2",745712,641680,663993,543760,673962,669701,543257,694671,666969,"53.3",,,,,,,,40,8,"4-Seam Fastball",3,0,3,0,0,3,3,0,"Infield shade","Standard",144,"0","0","81.0","8.4",,"0","88.0",3,3,"0.884","0.884",27,32,28,32,1,2,3,2,6,0,"0.89","0.49","-0.49","44.5"
"FF","2024-08-10","98.7","1.75","6.3","Judge, Aaron",592450,656271,,"ball",,,,,11,"Aaron Judge doubles (26) on a sharp line drive to left fielder Robbie Grossman.   Trent Grisham scores.    Alex Verdugo to 3rd.","R","R","L","NYY","TEX","B",,,2,2,2024,"0.59","1.3","-1.07","3.03",,663757,657077,1,4,"Bot",,,,,,,-9.145771560144935,-143.32002389398374,-6.552175738348284,10.221204694396791,33.805494627703304,-12.840048693493346,"4.02","1.92",,,,"99.9",2337,"7.1",745712,641680,663993,543760,673962,669701,543257,694671,666969,"53.36",,,,,,,,40,7,"4-Seam Fastball",3,0,3,0,0,3,3,0,"Infield shade","Standard",146,"0","0.168",,,,"-0.168",,3,3,"0.884","0.884",27,32,28,32,1,2,3,2,6,0,"1.05","0.59","-0.59","43.8"
"FF","2024-08-10","94.6","-2.21","5.73","Judge, Aaron",592450,642520,"walk","ball",,,,,14,"Aaron Judge walks.","R","R","R","NYY","TEX","B",,,3,2,2024,"-0.51","1.38","1.06","2.73",,,,2,8,"Bot",,,,,,,9.752460585643746,-137.36519168756135,-5.276022780254488,-8.555078044581466,29.054784416143185,-13.617148537911365,"4.02","1.96",,,,"95.7",2391,"6.9",745708,608348,663993,543760,669701,608369,608671,665750,666969,"53.58",,0.689131,"0.7",1,0,0,,73,6,"4-Seam Fastball",1,9,1,9,9,1,1,9,"Infield shade","Standard",214,"0","0.103",,,,"-0.103",,-8,-8,"0.001","0.001",28,32,29,32,1,3,6,0,2,1,"1.16","0.51","0.51","46.7"
"FF","2024-08-10","98.3","-2.5","5.26","Judge, Aaron",592450,543135,"single","hit_into_play",,,,,13,"Aaron Judge singles on a fly ball to center fielder Wyatt Langford.   Juan Soto to 2nd.","R","R","R","NYY","TEX","X",8,"fly_ball",3,2,2024,"-1.48","0.58","-0.92","2.76",,,665742,1,1,"Bot",118.73,93.9,,,,,7.758513559814253,-142.93185777005266,-2.6853876049667598,-22.078424248593475,32.32076809657186,-23.771666353996366,"4.02","1.87",291,"81.4",28,"99",2087,"6.7",745712,641680,663993,543760,673962,669701,543257,694671,666969,"53.8",0.117,0.114,"0.9",1,1,0,3,6,9,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",241,"0.035","0.413","75.6","7.6",0.166,"-0.413","88.0",0,0,"0.55","0.55",34,32,34,32,1,0,6,2,7,0,"1.78","1.48","1.48","25.2"
"CH","2024-08-10","89.7","1.87","6.18","Judge, Aaron",592450,656271,,"blocked_ball",,,,,14,"Aaron Judge doubles (26) on a sharp line drive to left fielder Robbie Grossman.   Trent Grisham scores.    Alex Verdugo to 3rd.","R","R","L","NYY","TEX","B",,,1,2,2024,"1.29","0.28","0.8","0.65",,663757,657077,1,4,"Bot",,,,,,,-5.41169904862038,-130.31654918530282,-8.288812931288069,15.82334688843963,29.74699422049803,-27.3039192388998,"4.02","1.92",,,,"90.2",1913,"6.9",745712,641680,663993,543760,673962,669701,543257,694671,666969,"53.61",,,,,,,,40,6,"Changeup",3,0,3,0,0,3,3,0,"Infield shade","Standard",123,"0","0.068",,,,"-0.068",,3,3,"0.884","0.884",27,32,28,32,1,2,3,2,6,0,"2.58","1.29","-1.29","32.3"
"FF","2024-08-10","94","-2.22","5.74","Judge, Aaron",592450,642520,,"ball",,,,,12,"Aaron Judge walks.","R","R","R","NYY","TEX","B",,,2,2,2024,"-0.35","1.46","0.95","3.59",,,,2,8,"Bot",,,,,,,9.083015018485852,-136.67157891596298,-3.124608882713657,-6.368074490907757,29.42941285971614,-13.315435521641506,"4.02","1.93",,,,"94.9",2424,"6.8",745708,608348,663993,543760,669701,608369,608671,665750,666969,"53.68",,,,,,,,73,5,"4-Seam Fastball",1,9,1,9,9,1,1,9,"Infield shade","Standard",213,"0","0.041",,,,"-0.041",,-8,-8,"0.001","0.001",28,32,29,32,1,3,6,0,2,1,"1.12","0.35","0.35","44.2"
"CU","2024-08-10","82.9","-2.51","5.66","Judge, Aaron",592450,642520,,"foul",,,,,4,"Aaron Judge walks.","R","R","R","NYY","TEX","S",,,2,1,2024,"0.97","-0.04","-0.62","2.9",,,,2,8,"Bot",,,,,,,2.424567415742349,-120.78062632805982,0.24057132818152094,9.03174897747634,23.015104166237606,-32.81215345849713,"4.02","1.87",118,"85.8",73,"83.5",2700,"6.6",745708,608348,663993,543760,669701,608369,608671,665750,666969,"53.93",,,,,,,,73,4,"Curveball",1,9,1,9,9,1,1,9,"Infield shade","Standard",55,"0","-0.032","77.5","8.1",,"0.032","88.0",-8,-8,"0.001","0.001",28,32,29,32,1,3,6,0,2,1,"3.34","-0.97","-0.97","42.5"
"FF","2024-08-10","96.7","-2.55","5.35","Judge, Aaron",592450,543135,,"foul",,,,,1,"Aaron Judge singles on a fly ball to center fielder Wyatt Langford.   Juan Soto to 2nd.","R","R","R","NYY","TEX","S",,,3,2,2024,"-1.45","1.07","-0.62","4.03",,,665742,1,1,"Bot",,,,,,,8.527308525186548,-140.5252019312307,-0.36470957105375335,-21.220648569546956,32.97272696984084,-18.2052576230586,"4.02","1.87",,,,"97.1",2282,"6.7",745712,641680,663993,543760,673962,669701,543257,694671,666969,"53.81",,,,,,,,6,8,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",237,"0","0","72.0","6.6",,"0",,0,0,"0.55","0.55",34,32,34,32,1,0,6,2,7,0,"1.38","1.45","1.45","27.3"
"CH","2024-08-10","90.7","1.8","6.23","Judge, Aaron",592450,656271,,"blocked_ball",,,,,14,"Aaron Judge doubles (26) on a sharp line drive to left fielder Robbie Grossman.   Trent Grisham scores.    Alex Verdugo to 3rd.","R","R","L","NYY","TEX","B",,,0,2,2024,"1.37","0.2","0.53","0.83",,663757,657077,1,4,"Bot",,,,,,,-6.190468597066513,-131.77383085209303,-8.065684516279372,17.289563887380343,29.815813409297878,-28.177545376121635,"4.02","1.89",,,,"91.4",2059,"7",745712,641680,663993,543760,673962,669701,543257,694671,666969,"53.53",,,,,,,,40,5,"Changeup",3,0,3,0,0,3,3,0,"Infield shade","Standard",130,"0","0.043",,,,"-0.043",,3,3,"0.884","0.884",27,32,28,32,1,2,3,2,6,0,"2.59","1.37","-1.37","35.6"
"FS","2024-08-10","90","-2.48","5.38","Judge, Aaron",592450,543135,,"foul",,,,,8,"Aaron Judge singles on a fly ball to center fielder Wyatt Langford.   Juan Soto to 2nd.","R","R","R","NYY","TEX","S",,,3,2,2024,"-1.23","-0.38","0.13","2.06",,,665742,1,1,"Bot",,,,,,,9.114211258435844,-130.81033840996892,-1.4828215995327745,-16.041072895224268,26.293060314120623,-36.466723548097356,"4.02","1.87",3,"72.1",-36,"90.5",1649,"6.6",745712,641680,663993,543760,673962,669701,543257,694671,666969,"53.94",,,,,,,,6,7,"Split-Finger",0,0,0,0,0,0,0,0,"Standard","Standard",248,"0","0","72.0","8.6",,"0","88.0",0,0,"0.55","0.55",34,32,34,32,1,0,6,2,7,0,"3.19","1.23","1.23","28.9"
"FF","2024-08-10","92.6","-2.43","5.65","Judge, Aaron",592450,642520,,"foul",,,,,6,"Aaron Judge walks.","R","R","R","NYY","TEX","S",,,2,0,2024,"-0.47","1.31","0.66","2.81",,,,2,8,"Bot",,,,,,,9.017966491067401,-134.6700563990996,-4.408987086148805,-7.555870529306308,26.853967575550907,-15.363115090897399,"4.02","1.87",214,"73.7",45,"93.9",2329,"6.9",745708,608348,663993,543760,669701,608369,608671,665750,666969,"53.58",,,,,,,,73,3,"4-Seam Fastball",1,9,1,9,9,1,1,9,"Infield shade","Standard",217,"0","-0.023","73.8","7.8",,"0.023","88.0",-8,-8,"0.001","0.001",28,32,29,32,1,3,6,0,2,1,"1.33","0.47","0.47","42.2"
"FF","2024-08-10","97.3","1.98","6.39","Judge, Aaron",592450,656271,,"foul",,,,,2,"Aaron Judge doubles (26) on a sharp line drive to left fielder Robbie Grossman.   Trent Grisham scores.    Alex Verdugo to 3rd.","R","R","L","NYY","TEX","S",,,0,2,2024,"0.7","1.24","-0.04","3.5",,663757,657077,1,4,"Bot",,,,,,,-7.100945826704904,-141.5513004679503,-5.167788106007376,11.018857845411256,30.889604742973557,-14.496430248510766,"4.02","1.87",280,"82.2",41,"98.4",2251,"6.8",745712,641680,663993,543760,673962,669701,543257,694671,666969,"53.67",,,,,,,,40,4,"4-Seam Fastball",3,0,3,0,0,3,3,0,"Standard","Standard",140,"0","0","74.6","7.5",,"0","88.0",3,3,"0.884","0.884",27,32,28,32,1,2,3,2,6,0,"1.16","0.7","-0.7","42.3"
"FC","2024-08-10","93.8","-2.4","5.39","Judge, Aaron",592450,543135,,"ball",,,,,14,"Aaron Judge singles on a fly ball to center fielder Wyatt Langford.   Juan Soto to 2nd.","R","R","R","NYY","TEX","B",,,2,2,2024,"-0.01","0.74","1.65","2.39",,,665742,1,1,"Bot",,,,,,,10.553194332389346,-136.19388809388303,-3.6577191135175173,-2.445934347405847,29.687324382604636,-22.349315110765264,"4.02","1.85",,,,"94.3",2323,"6.7",745712,641680,663993,543760,673962,669701,543257,694671,666969,"53.84",,,,,,,,6,6,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",203,"0","0.09",,,,"-0.09",,0,0,"0.55","0.55",34,32,34,32,1,0,6,2,7,0,"1.86","0.01","0.01","28.3"
"FF","2024-08-10","94","-2.39","5.62","Judge, Aaron",592450,642520,,"ball",,,,,14,"Aaron Judge walks.","R","R","R","NYY","TEX","B",,,1,0,2024,"-0.48","1.24","1.87","0.76",,,,2,8,"Bot",,,,,,,12.151640989390224,-136.2503747104007,-9.74177697531671,-8.32325003889001,26.280627566106876,-14.679993790503694,"4.02","1.94",,,,"95",2383,"6.8",745708,608348,663993,543760,669701,608369,608671,665750,666969,"53.68",,,,,,,,73,2,"4-Seam Fastball",1,9,1,9,9,1,1,9,"Infield shade","Standard",218,"0","0.026",,,,"-0.026",,-8,-8,"0.001","0.001",28,32,29,32,1,3,6,0,2,1,"1.33","0.48","0.48","40.7"
"FF","2024-08-10","99","1.84","6.26","Judge, Aaron",592450,656271,,"foul",,,,,6,"Aaron Judge doubles (26) on a sharp line drive to left fielder Robbie Grossman.   Trent Grisham scores.    Alex Verdugo to 3rd.","R","R","L","NYY","TEX","S",,,0,2,2024,"0.87","0.96","0.66","3.34",,663757,657077,1,4,"Bot",,,,,,,-5.307065339929658,-144.07556926818546,-4.854762815165725,13.343924964321305,30.861258940460377,-17.924980549990856,"4.02","1.87",275,"83.6",31,"100.5",2235,"6.9",745712,641680,663993,543760,673962,669701,543257,694671,666969,"53.56",,,,,,,,40,3,"4-Seam Fastball",3,0,3,0,0,3,3,0,"Infield shade","Standard",134,"0","0","74.4","7.3",,"0","88.0",3,3,"0.884","0.884",27,32,28,32,1,2,3,2,6,0,"1.35","0.87","-0.87","40.5"
"FS","2024-08-10","89.3","-2.45","5.64","Judge, Aaron",592450,543135,,"ball",,,,,14,"Aaron Judge singles on a fly ball to center fielder Wyatt Langford.   Juan Soto to 2nd.","R","R","R","NYY","TEX","B",,,1,2,2024,"-1.15","-0.07","0.92","1.52",,,665742,1,1,"Bot",,,,,,,10.738723646999032,-129.7474424573534,-4.040299795903903,-15.052863763460481,24.37687504828101,-32.338904316709964,"4.02","1.84",,,,"89.9",1720,"6.5",745712,641680,663993,543760,673962,669701,543257,694671,666969,"53.99",,,,,,,,6,5,"Split-Finger",0,0,0,0,0,0,0,0,"Standard","Standard",234,"0","0.056",,,,"-0.056",,0,0,"0.55","0.55",34,32,34,32,1,0,6,2,7,0,"2.91","1.15","1.15","30.7"
"CU","2024-08-10","85.9","-2.35","5.66","Judge, Aaron",592450,642520,,"ball",,,,,14,"Aaron Judge walks.","R","R","R","NYY","TEX","B",,,0,0,2024,"0.98","-0.15","2.73","1.08",,,,2,8,"Bot",,,,,,,10.108992930336434,-124.61268051990379,-4.171388834806134,7.782652315975796,28.31537746265512,-33.018200602123976,"4.02","1.85",,,,"86",2662,"6.8",745708,608348,663993,543760,669701,608369,608671,665750,666969,"53.66",,,,,,,,73,1,"Curveball",1,9,1,9,9,1,1,9,"Standard","Standard",42,"0","0.015",,,,"-0.015",,-8,-8,"0.001","0.001",28,32,29,32,1,3,6,0,2,1,"3.3","-0.98","-0.98","41.5"
"CH","2024-08-10","90.2","1.8","6.17","Judge, Aaron",592450,656271,,"foul",,,,,8,"Aaron Judge doubles (26) on a sharp line drive to left fielder Robbie Grossman.   Trent Grisham scores.    Alex Verdugo to 3rd.","R","R","L","NYY","TEX","S",,,0,1,2024,"0.88","0.13","0.19","1.96",,663757,657077,1,4,"Bot",,,,,,,-5.952522866060516,-131.25608689896816,-4.816843918639218,11.377802190486106,27.8531063790379,-29.848132781713446,"4.02","1.87",3,"69.9",-31,"91.2",2143,"6.9",745712,641680,663993,543760,673962,669701,543257,694671,666969,"53.63",,,,,,,,40,2,"Changeup",3,0,3,0,0,3,3,0,"Infield shade","Standard",127,"0","-0.093","76.9","8.7",,"0.093","88.0",3,3,"0.884","0.884",27,32,28,32,1,2,3,2,6,0,"2.67","0.88","-0.88","33.5"
"FF","2024-08-10","96.2","-2.31","5.46","Judge, Aaron",592450,543135,,"foul",,,,,2,"Aaron Judge singles on a fly ball to center fielder Wyatt Langford.   Juan Soto to 2nd.","R","R","R","NYY","TEX","S",,,1,2,2024,"-1.26","0.66","-0.11","3.74",,,665742,1,1,"Bot",,,,,,,8.744883462292359,-139.80752903506018,-0.47004506551179126,-18.55894003098159,31.734100881253948,-23.58935942585301,"4.02","1.87",201,"78.2",59,"96.5",2098,"6.5",745712,641680,663993,543760,673962,669701,543257,694671,666969,"53.95",,,,,,,,6,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",232,"0","0","75.8","7.4",,"0","88.0",0,0,"0.55","0.55",34,32,34,32,1,0,6,2,7,0,"1.81","1.26","1.26","30.9"
"FF","2024-08-10","97.6","1.76","6.27","Judge, Aaron",592450,656271,,"foul",,,,,13,"Aaron Judge doubles (26) on a sharp line drive to left fielder Robbie Grossman.   Trent Grisham scores.    Alex Verdugo to 3rd.","R","R","L","NYY","TEX","S",,,0,0,2024,"0.48","1.18","-1.32","2.84",,663757,657077,1,4,"Bot",,,,,,,-9.489439428854979,-141.82299223539408,-6.536669710687544,8.554897657328787,29.524986771240386,-14.859266687876858,"4.02","1.87",8,"81.3",-20,"98.8",2118,"6.8",745712,641680,663993,543760,673962,669701,543257,694671,666969,"53.68",,,,,,,,40,1,"4-Seam Fastball",3,0,3,0,0,3,3,0,"Infield shade","Standard",139,"0","-0.075","72.1","6.9",,"0.075","88.0",3,3,"0.884","0.884",27,32,28,32,1,2,3,2,6,0,"1.2","0.48","-0.48","39.3"
